[2024-11-09 06:12:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd49226ce-b4FSas.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/lib/pickr/themes/monolith.min.css
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:12:25] [class-ss-page.php:119] Checking Content Identical:fcf0ada0a7176b49ac31038ef77e7360b749654f===. Value: FALSE
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/share-link/share-link.js
[2024-11-09 06:12:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 311
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd495e316-psE58u.tmp
[2024-11-09 06:12:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/share-link/share-link.js?simply_static_page=99
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/share-link/share-link.js?simply_static_page=99
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:103] Filesize: 4575 bytes
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/share-link/share-link.js
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd495e316-psE58u.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/lib/share-link/share-link.js
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:12:25] [class-ss-page.php:119] Checking Content Identical:a2e60378b9a4e75770178dc662c2e85cbd43eeb2===. Value: FALSE
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js
[2024-11-09 06:12:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 311
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd4989b77-1GojBf.tmp
[2024-11-09 06:12:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?simply_static_page=100
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?simply_static_page=100
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:103] Filesize: 2620 bytes
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd4989b77-1GojBf.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:12:25] [class-ss-page.php:119] Checking Content Identical:d2eed5f7573c0bd640fb9f125b6bfedf43ebf9b9===. Value: FALSE
[2024-11-09 06:12:25] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 50 of 311 pages/files
[2024-11-09 06:12:25] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-11-09 06:12:25] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-11-09 06:12:25] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:69] Total pages: 311; Pages remaining: 211
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.css
[2024-11-09 06:12:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 311
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd49c5343-mIDQYp.tmp
[2024-11-09 06:12:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.css?simply_static_page=101
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.css?simply_static_page=101
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:103] Filesize: 15947 bytes
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/swiper/css/swiper.css
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd49c5343-mIDQYp.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.css
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:12:25] [class-ss-page.php:119] Checking Content Identical:d19cb0712d2afd69b9fb064de3b77083d065fd37===. Value: FALSE
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css
[2024-11-09 06:12:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 311
[2024-11-09 06:12:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd49f334f-O3uvMy.tmp
[2024-11-09 06:12:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?simply_static_page=102
[2024-11-09 06:12:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?simply_static_page=102
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:103] Filesize: 12876 bytes
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd49f334f-O3uvMy.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:12:26] [class-ss-page.php:119] Checking Content Identical:41b0d94434ef667897c06e1184b703064ffceda1===. Value: FALSE
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/swiper.js
[2024-11-09 06:12:26] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 311
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd4a3aec1-q4uJwC.tmp
[2024-11-09 06:12:26] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/swiper.js?simply_static_page=103
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/swiper.js?simply_static_page=103
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:103] Filesize: 303703 bytes
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/swiper/swiper.js
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd4a3aec1-q4uJwC.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/lib/swiper/swiper.js
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:12:26] [class-ss-page.php:119] Checking Content Identical:4d34073c2108126a2f8d8dd03124c674c61936af===. Value: FALSE
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js
[2024-11-09 06:12:26] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 311
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd4ad2ee1-so4UOM.tmp
[2024-11-09 06:12:26] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?simply_static_page=104
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?simply_static_page=104
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:103] Filesize: 139153 bytes
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js
[2024-11-09 06:12:26] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd4ad2ee1-so4UOM.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:12:26] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:12:26] [class-ss-page.php:119] Checking Content Identical:cd76b70a5426893e9c022b9a75c50a7c1348e2d0===. Value: FALSE
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.css
[2024-11-09 06:12:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 311
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd4b14ce3-kFP8xE.tmp
[2024-11-09 06:12:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.css?simply_static_page=105
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.css?simply_static_page=105
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:103] Filesize: 19301 bytes
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.css
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd4b14ce3-kFP8xE.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.css
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:12:27] [class-ss-page.php:119] Checking Content Identical:9fd69fad45bd23f24f648d587e0a1945c3223e52===. Value: FALSE
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css
[2024-11-09 06:12:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 311
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd4b6a480-MIpOpV.tmp
[2024-11-09 06:12:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?simply_static_page=106
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?simply_static_page=106
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:103] Filesize: 16471 bytes
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd4b6a480-MIpOpV.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:12:27] [class-ss-page.php:119] Checking Content Identical:32a53342901fef5f4f4dbb26a555e730f84437a4===. Value: FALSE
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.js
[2024-11-09 06:12:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 311
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd4baca16-PoGKLe.tmp
[2024-11-09 06:12:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.js?simply_static_page=107
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.js?simply_static_page=107
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:103] Filesize: 321251 bytes
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.js
[2024-11-09 06:12:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd4baca16-PoGKLe.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.js
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:12:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:12:28] [class-ss-page.php:119] Checking Content Identical:c0bb0325675750a1f4aadfa1ae01e996b7d4d6eb===. Value: FALSE
[2024-11-09 06:12:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js
